@relation exuation
@attribute xone real
@attribute xtwo real
@attribute output {-1,1}
@data
4.13118409833726,-4.2624168475238,-1
-3.8219094954145,2.24523239592496,-1
-1.23246281400435,3.78577329896539,1
2.3559045339994,-4.14038200473126,-1
-3.77172692518591,-3.84672952092386,-1
-3.09477508321727,-2.28712085768931,-1
1.31771765433786,3.51998627523244,1
-0.360369926133045,-1.57146088650776,-1
-3.21772227208127,-3.99861743869658,-1
-0.370436976741936,-0.040961031934355,-1
3.66633229062563,1.59037806595869,1
3.20983979328839,-1.94186157947622,-1
0.629300392347441,2.96453727086969,1
-3.53063628959686,-1.55247780170368,-1
-3.35866609828425,-1.7652843358984,-1
-4.56785127187168,2.54544616634148,-1
-3.17120911973763,-0.357874132439312,-1
-0.630215089101275,-0.219075911477169,-1
0.197051394629976,3.69926059281366,1
0.535960808276778,2.14904005410398,1
1.44680312775512,3.92425052694877,1
3.872011262648,-2.69269493035328,-1
1.10999860453315,-4.82213862806592,-1
-2.92558238997793,2.73891082176213,1
2.67554719315519,-1.38458226101847,-1
4.33050807297108,2.79851002615927,1
0.815702118951783,-3.55833620034075,-1
4.13618409156902,3.62373739412283,1
0.539645242397157,-4.9767856675383,-1
0.171732673962644,-4.29431012521617,-1
-3.829168623299,1.23257394886455,-1
0.347373537739499,-4.32485661447817,-1
0.15277764475413,4.67753873858073,1
1.31542586639621,-2.48828231515228,-1
4.69894784628774,-0.644413360407653,1
-3.67738992824303,2.23452323532952,-1
0.615544490201748,-1.75012419268951,-1
4.97097741014047,4.494810333508,1
2.14843685470509,-2.64278445053565,-1
-0.278774482645842,-0.082447126934288,-1
-2.14489458072907,4.5873548123783,1
-4.44358873529656,-3.02779450129714,-1
-2.54937213856396,2.22415097046216,-1
3.91569938403124,-2.58147780240846,-1
-2.44846323088204,-3.84593957856304,-1
-0.057826711845163,2.25484725946523,1
-4.9061735567882,-4.43003495461359,-1
4.13619387701504,-3.46849462712747,-1
0.127956368575012,-4.58383845908644,-1
-3.55979937724006,-0.010359763301259,-1
2.11404550132647,-1.94323503173943,-1
-3.71527162778094,4.82915481978876,1
-4.47655372552374,-3.37538967924498,-1
-2.11677745856006,-4.95138507728321,-1
2.43792611104639,1.68852049407296,1
-3.83515311104348,-0.274067755908838,-1
-3.44341350646107,-3.32498415000852,-1
3.82473444380558,-0.698506773567187,1
-3.86161998915638,-2.23297860766388,-1
-3.67228510210825,3.53104349230415,1
4.86677133262791,3.1154807188602,1
-1.30976577748758,3.70470244917964,1
2.39604353477938,-1.55250237427828,-1
-2.27420237201505,0.151144069748223,-1
-3.59812754130658,-3.07791404797075,-1
-1.98520639987624,1.58648848937927,-1
3.70425936602226,2.67384891341732,1
-4.57018056374535,2.71580413764171,-1
-2.35721317887266,4.18153475447619,1
4.15702239930849,4.90685823771353,1
-4.48076211514124,-4.37451726993803,-1
0.993453020709552,1.41491341188656,1
2.17406922096113,-4.15274427738703,-1
-4.86821720400426,-4.83367607815251,-1
-1.24476487408536,-1.44785039639084,-1
1.04985100944154,4.73077921587945,1
-3.91594569042618,-2.90433793431094,-1
-2.05868014283961,2.31231992189487,1
-1.96068817387893,-2.90731030399308,-1
-4.40383181502219,1.90120703012918,-1
-2.86861528420623,-4.80580990480669,-1
-2.32968692443204,-1.18632030845393,-1
1.93481693903553,-0.095857010579358,-1
2.49583088419375,-1.00413801188348,-1
-2.13111255681836,-1.15619999314354,-1
2.59529655588046,-3.7982283730264,-1
-3.52824115753455,-2.63382072489174,-1
1.82176738054106,4.99883329814225,1
-4.45999301597432,0.381817644920776,-1
4.34847631054947,0.493442421854409,1
-0.304803852871675,2.57217755229415,1
-4.50954018912041,1.60304308186412,-1
0.678875474597525,0.397205349892928,-1
0.107873464641451,4.61787674291537,1
0.518185237046323,-4.67619915094497,-1
-4.57310575579986,-1.38065554825156,-1
1.65409279578246,4.99622368423205,1
-0.660114514989714,-1.21264194821721,-1
-3.72427565535782,1.13338696044413,-1
-3.7631355152131,-4.1832149021534,-1
-4.44477298215962,3.00037786549784,-1
2.03175965023485,2.67093589648747,1
-1.34648757319862,-4.50017128782567,-1
-4.35507357445869,-1.06178430089307,-1
-0.734100012413757,0.622064513346539,-1
4.82775306504128,-0.934598958635638,1
-4.12589086353481,-3.85928597016901,-1
-1.28664817629422,4.92427393391869,1
4.74324874788657,-1.71897997086183,-1
-4.67551321931284,2.8633171429208,-1
2.17406922096113,-4.15274427738703,-1
-1.77089755102484,-0.613880903249474,-1
