@relation exuation
@attribute xone real
@attribute xtwo real
@attribute output {-1,1}
@data
3.92252455591985,2.31335733574925,1
0.499626785105985,2.74034565686872,1
2.657114742714,1.48517692983574,1
1.9603795145997,-1.11252621538205,-1
-3.05657900338952,1.12738720203319,-1
-1.65627236188167,3.01393054214671,1
-0.678037278309668,-1.38232382375697,-1
3.20178152402366,4.68433502945955,1
4.10332217431316,-4.14142991859419,-1
1.33685833426147,2.82656608306797,1
-2.71546901412466,-0.693103776752756,-1
0.890109297517689,-4.93969218360206,-1
-2.70592094858799,-3.54652521556801,-1
3.93438568719812,-1.85234367471165,-1
-1.96593137336998,-0.0435089265119,-1
-2.0623637455011,-3.20460855946315,-1
-1.89648111908008,-1.60462431798874,-1
2.51964276897933,-2.81051811916303,-1
3.41615030480488,-4.42511691372264,-1
-2.16084861959504,-2.76203716095019,-1
0.265618288782672,-1.6343910181833,-1
3.48350526556991,4.54005961320414,1
-2.5282330726917,4.03083166320011,1
-0.304073879558416,3.19855224133123,1
0.480009043480145,-0.936121800413064,-1
-0.872739645146226,4.15456899333139,1
-2.6807278979456,1.87528107410652,-1
-0.212866236398048,-3.97111693601712,-1
2.96995180352861,-0.154736438360633,1
0.459939254996704,1.26987979313881,1
0.046770433696704,4.43203558941437,1
1.29652672892653,-3.65159188934177,-1
4.10438944311575,-4.19696969017228,-1
-3.3877266513595,3.96967139005758,1
-3.14564598237377,-4.86902643146606,-1
-2.6807278979456,1.87528107410652,-1
-1.82040784635716,3.34262621506979,1
-4.17690916818533,1.49011322964261,-1
2.49583088419375,-1.00413801188348,-1
2.41818013152944,3.2706182429287,1
2.54952008793105,-1.61375809723359,-1
1.84227271439278,-0.786753411160734,-1
-2.47658441908237,3.34508138106432,1
2.23201718999151,4.8882993068524,1
2.59715512191476,2.90639400385965,1
-4.38853793559767,4.80203433353702,1
0.118941111281509,3.42036038109017,1
1.20055982194166,-4.92073326583543,-1
-3.22413088725614,-0.373415866871654,-1
3.26638104637178,-3.78371475537894,-1
1.35352687964543,2.71039914625636,1
-2.61611223383029,4.12783456710665,1
-2.23764820614021,1.41857011491261,-1
-0.904720639314801,3.03688352361545,1
-3.92934682293964,-4.75416750920918,-1
-2.15746350776716,-0.865687491843864,-1
1.86989321670993,4.96626946525571,1
-3.36650134405209,1.07832040775804,-1
-3.21590223763514,-4.72593892226405,-1
3.97426312526115,4.34959110411045,1
-2.5565400490545,0.735709937782866,-1
-3.3417185720232,1.79974615139117,-1
4.96400180913334,-1.4637584162199,1
0.383207105409187,0.768100153698016,-1
-0.064954334089016,-3.04959224997056,-1
-3.86445700000559,1.67846210173771,-1
-4.11419896610204,0.843360016496925,-1
-4.64914945250376,0.40541897013118,-1
1.33145189955478,-1.50783270195407,-1
1.98462406888136,0.993478634683709,1
2.25653637821788,-3.01661818214539,-1
-0.057826711845163,2.25484725946523,1
1.23132578846035,-1.92187625984297,-1
-2.21416729885575,-3.35340004402778,-1
4.48154253755792,4.58150823287538,1
3.33962769188819,3.76393889894583,1
3.24727845151824,0.204165234705144,1
4.41792739485718,-3.49321278103334,-1
-0.740024962354728,-0.528381935543147,-1
-2.25112082080705,1.42262388914296,-1
-1.0245493562239,1.74464529617217,1
1.39286253159835,-0.503064473818819,-1
-2.0623637455011,-3.20460855946315,-1
-4.30273223549527,-4.45254307333929,-1
-3.48173797881046,-0.943360832270125,-1
0.19737555449144,-1.42143796764711,-1
-3.9376549142059,1.15946949817857,-1
4.7768903948764,-4.20265801515951,-1
-1.32362823812533,-3.59747328250181,-1
2.39662473398712,-2.00865662588496,-1
-2.62555128431191,-2.17504053177791,-1
1.57776355213799,-0.142272813739862,-1
0.287460035851378,-3.86909392795144,-1
-4.97985290062124,3.78531107108266,1
0.036840578443094,-1.14623263998203,-1
-3.68004791194026,4.82086452125025,1
3.45137072552192,3.26411791946001,1
-2.66149537067761,3.96078717656088,1
-1.34157804333967,2.55805640692279,1
3.05548611856748,-3.17020747447531,-1
-3.99707893618678,-0.907389580717831,-1
1.86789959448336,4.8089807505358,1
4.98265827609064,-2.01210556574436,-1
-1.36334880223388,-0.891438942156046,-1
2.34017629808333,-0.24434649626648,-1
-1.3836595159862,-0.943688789605811,-1
-2.99254379087745,-4.24052901114143,-1
1.29974947915649,-2.65952047003075,-1
0.139652776503607,0.28788146537739,-1
2.36278188051315,0.193139232051719,1
-0.76878031370179,2.60433899173655,1
-1.85322823482871,-2.792001242368,-1
1.9234682344871,0.404744591232396,1
-4.93771903881625,4.88864645761034,1
-3.45236937507921,0.571420551415321,-1
3.36950543700959,-4.7052981334804,-1
1.80592426122502,4.101442598686,1
-0.548107656034632,4.07058373225594,1
-4.00833355691799,2.27859264946862,-1
2.26674051430422,-2.19706428076619,-1
-1.3121764793506,1.13944267378232,-1
4.34683709629688,-4.80613738453435,-1
-3.3877266513595,3.96967139005758,1
-2.86861528420623,-4.80580990480669,-1
2.60405908986914,-0.26028366147627,1
-2.25112082080705,1.42262388914296,-1
2.03628266292375,0.398635945090554,1
-3.57374037625766,1.21767880162407,-1
-2.14482524657449,0.580665567034608,-1
1.70439669227605,3.17156727832329,1
-2.33852996100866,-2.46065278084354,-1
-4.99478651058169,-2.1704795451457,-1
4.63343506484244,3.97856650464314,1
-0.061489728014899,0.087463079960059,-1
-0.353904402226449,-3.14084084957789,-1
2.53812871187516,3.70181620195858,1
1.91713770553433,-2.93182778718339,-1
3.52903891749895,2.75066536834165,1
0.211707918901688,-2.35504367946356,-1
-2.54460054166432,-3.27121939448774,-1
4.74324874788657,-1.71897997086183,-1
-3.21259836524151,-4.77717109478529,-1
