@relation exuation
@attribute xone real
@attribute xtwo real
@attribute output {-1,1}
@data
-2.08811932908734,-4.04716905129818,-1
-3.09546267949004,-4.13661119950444,-1
-0.536099639404021,1.01196460205235,-1
0.267099417028005,-1.97364112217809,-1
-2.67998787278047,4.80934429939614,1
-3.75563772974935,1.32491976714738,-1
-2.36876712369622,-1.38477156336451,-1
-2.05773419220846,1.79439583588487,-1
-1.87858669171111,-4.44158948067732,-1
-3.7257361120127,-3.49359451958558,-1
-2.5045924206175,1.07463848934357,-1
3.45374413990994,1.84530364497326,1
4.57863596854521,3.87317261590304,1
-0.813117032551636,2.41951465400343,1
-1.08796112447542,-0.641262656009108,-1
3.16919665017169,-1.18150903347627,-1
-2.88394021259705,4.3163425871545,1
4.34854957278886,-0.009853464527795,1
-0.661462260255003,3.27299021005635,1
1.38967245248744,4.13487226765027,1
-1.50301817001686,-3.54514460444543,-1
-0.729403152726061,4.30160077923705,1
-4.78558972227271,2.84885995482767,-1
0.358121562854002,4.99162348056705,1
-4.27395363569148,-1.36391763444358,-1
4.64529876998111,2.17454907080085,1
1.63142757399725,2.25262398780281,1
-0.119044334424306,-3.55430265624204,-1
-0.298837068886602,-3.85829358308196,-1
0.149327555743963,-4.13823147957795,-1
0.684826457413497,4.03760269881692,1
-3.96469836258602,-1.354571614611,-1
-3.94505075747274,1.63399637225864,-1
-3.85407951249253,4.92543160041955,1
-0.461193819226244,-2.10481244963179,-1
-2.63888785851896,3.09459503411116,1
-3.10577394239878,3.7676765072223,1
-3.69978797486226,3.23272198843366,1
-4.43165364447309,-2.84468050826738,-1
0.686263593958612,-0.052273736149679,-1
3.06278672662828,-0.482078016595342,1
1.6431466572888,3.91286863534513,1
-0.894436786331701,-1.60134923402707,-1
3.88548458459472,3.63144161312377,1
2.99948061397578,0.623264128711472,1
3.11479288528615,-1.96249826974502,-1
-0.799713555339953,1.22013140413206,-1
-4.283680686923,4.60605390308142,1
-2.88394021259705,4.3163425871545,1
-2.60055040746898,0.647372029733795,-1
1.88522220001999,-2.82211120297196,-1
-2.2478068758229,-3.55549096149771,-1
3.47083952874044,3.0963615835064,1
-3.58663689566705,4.42134049343217,1
-4.71053343303449,-1.16622185333262,-1
4.5683734284605,-1.3376257244215,-1
0.087529436515837,-1.27330336306381,-1
-1.70674132831325,-3.97364169631788,-1
4.92164184451417,4.05481438402045,1
1.94222728256464,1.48447518061296,1
-2.39097166618589,-0.22129747378999,-1
-4.24841121831214,0.045559788420241,-1
-3.35407205511929,3.13730898335143,1
-3.78482195065569,-0.816515556482493,-1
0.720431832627276,0.788960691907768,1
3.11628691624725,1.75593741888807,1
-3.21772227208127,-3.99861743869658,-1
1.84764108838398,2.87820569541869,1
-1.72079621785972,1.92565670859725,1
3.08029462393432,4.28859568202108,1
-3.67326015957539,-3.17517046032079,-1
1.57241154488461,-2.58414010644074,-1
-3.87556884249293,0.464567609502261,-1
-3.42166828039002,-4.9089577958782,-1
-0.982183899242131,-1.07528131262316,-1
1.47262836726282,2.04719934732672,1
-1.7985787775707,4.86041138254567,1
-4.92392045262891,0.630978848446029,-1
-1.0756689294688,-0.32705906969477,-1
-3.05246989674424,3.82398187385045,1
4.85945848044104,4.21272535289312,1
-4.52872968280884,4.56708259261859,1
-3.36333478406652,4.72469481492963,1
-4.86821720400426,-4.83367607815251,-1
1.53686948467517,3.06800998971966,1
2.51398657386351,-4.6789732536074,-1
-4.99188008629998,-4.22227434119293,-1
0.728140585321768,-2.99020162250125,-1
-4.28321871945001,-4.11591321336065,-1
-4.19148376928571,-1.95223685027319,-1
-3.22991638261528,-2.43295549543467,-1
0.317605095509351,-0.746960829425444,-1
-2.580749419443,-1.80153910149624,-1
2.95204829928631,2.81672976604889,1
3.09890320531077,-4.66842717801076,-1
3.16338932810621,1.45975184256233,1
0.938490036287396,-1.27333245374195,-1
-1.10488656312804,-2.94356232667619,-1
2.731597555275,-0.987158732930881,-1
2.59494261916765,-2.48633019848038,-1
2.05088916248465,4.165453438128,1
-1.36338562826382,0.105678435608892,-1
1.80805797445157,-3.87786405944071,-1
4.42459016954471,-4.69529698840544,-1
0.975924352516104,0.270951940103673,-1
2.1859775001231,0.892175312819798,1
0.645155041970932,-0.586185002986986,-1
3.93032687962926,-0.573528658029613,1
1.5340818655652,-0.484175642068187,-1
4.54632884997633,1.93862206484488,1
-4.44382142448402,3.82999937272423,1
3.43349038818816,-3.84775440024843,-1
-1.41252494956243,-1.7053781419161,-1
-1.82070870918531,-4.01873731972811,-1
-0.575454926374631,1.75760161083428,1
3.19689185903244,-1.03636290928627,-1
-4.95728835635548,-4.42163334890945,-1
-2.56035790748933,4.55053350254302,1
3.11479288528615,-1.96249826974502,-1
-4.7154268462847,1.99563375756754,-1
-4.86389670580368,-3.26065415811677,-1
-3.88297849046093,0.141889139647937,-1
-2.75675068966338,1.89409253293861,-1
-4.24335961225462,-0.296074027330399,-1
-4.35708949038869,-0.713135160453727,-1
3.79096473183926,4.41430723401997,1
-2.3770200361765,1.94013526822532,-1
-3.12441142775241,4.34299753784923,1
-2.50138117124852,1.64292960292233,-1
-3.80572517327675,0.379060681824664,-1
4.86374086150474,3.6311163202404,1
-3.07975528032294,1.62642375449204,-1
-2.67998787278047,4.80934429939614,1
4.7865743440376,0.960540841118841,1
-1.87662610437138,1.6884566932423,-1
0.723813858800685,3.63553079024705,1
-2.73743420090434,-3.16363327116934,-1
1.98445107895021,3.81977580108973,1
-4.45777993532946,0.549411119395984,-1
0.532459424805422,2.73358286651427,1
-1.42360915516987,2.43956693555475,1
-3.38997455587049,-0.868317068285588,-1
3.53159645671562,0.75124401224901,1
0.524216436367824,-4.51596438856044,-1
4.47431802555794,-3.01471847235398,-1
-4.94512080066722,3.44411575532183,-1
1.273842015354,1.64507584125946,1
4.34854957278886,-0.009853464527795,1
2.39728020229815,3.29896593135071,1
-0.235821886731069,-2.12391875727126,-1
2.32678883644798,1.65529535463489,1
-1.60851284221799,2.15335861217469,1
-4.91609813141263,2.92376097221464,-1
0.311729178967766,4.04286613013593,1
2.10318322593034,0.114171648763798,1
2.20008033734166,4.21991188971133,1
2.30187811875821,-0.757262925474558,-1
4.05366672528438,-3.39867554454967,-1
-2.8226370669964,0.83938496954758,-1
0.368418433234719,1.94854036805226,1
-4.15298934685759,1.66041121104264,-1
1.69469209709743,-3.30459321262682,-1
1.18451116171116,2.01900588428611,1
4.43986026415659,-4.10738826100989,-1
-2.72231796596706,-0.382346952108257,-1
-3.89857985912276,0.790618706290132,-1
-0.613539524653072,1.79506058523351,1
2.95617594634132,3.84489823675675,1
-2.18266312812149,-2.29382165177702,-1
-1.29946110589124,-1.01958004282106,-1
4.6709564371566,0.341557167898554,1
-4.18822139865269,2.99036697441691,-1
2.44921469482543,3.90118980950162,1
-3.14431485969905,0.480896467513769,-1
-0.108260805738503,3.37525028948264,1
0.329072614694165,-2.42296323785505,-1
-2.73686656792391,-2.29588738783881,-1
-1.17051800759586,-4.95052723577476,-1
4.89760919753817,-0.599870545319304,1
-2.62717335630912,-3.09816620598096,-1
-3.41955373775426,1.17292399821405,-1
3.89847103433924,-0.191492117969461,1
1.92366960271915,-0.543177059819285,-1
-2.14652975745378,-0.689396842557456,-1
2.17452743382891,-0.229233256030056,-1
0.135224820065788,2.31822923214361,1
-3.65612070477035,2.68787123424134,-1
-1.93381390797478,-0.623809051600975,-1
0.667738093355532,1.46837303870896,1
0.159764476342702,2.77552976024891,1
-0.696866271688442,1.52543074962247,1
2.96084639359616,-4.88007986897425,-1
3.27426452070631,4.37124705822816,1
2.89810385984456,-4.32659680218577,-1
-4.61707021242542,4.99570979366406,1
-2.61740276060273,1.92741972282037,-1
4.41200604050444,2.57424654956273,1
4.8769346301744,-2.97674843212799,-1
-0.046542082378603,4.41595397783718,1
-0.490276000902952,3.93321878601667,1
-4.14340131499385,4.00599359831301,1
0.190512955620166,3.16098438277726,1
4.97964071517036,3.91568765972598,1
4.88807605398292,0.979748481862602,1
-0.951036373281265,3.64047311590649,1
-4.65268915329224,-0.772896726397962,-1
3.18698737524826,0.728629443206641,1
-1.15341298710502,-2.62194307378237,-1
-1.72220042150071,4.96724916792437,1
3.67978561574669,0.950788966939702,1
1.09140051777073,4.32182784188287,1
2.12876849254482,-2.51620789743015,-1
1.04303606137523,-0.44254837621381,-1
0.520935137039076,2.85457757240141,1
-0.970218748282084,-3.33083302890321,-1
-3.43830501208573,4.84670080786428,1
0.351644459639995,3.09967272596878,1
1.4554591563649,-3.94325692144508,-1
-1.55288604260566,-1.58700401722229,-1
-2.217526963577,4.57492313793909,1
0.173884725922985,-0.065637071628016,-1
3.91064297065296,1.74835903402072,1
2.88448890154287,-4.97261454178088,-1
-1.35039486182122,-3.52062802735315,-1
1.6002958915327,0.553263150963276,1
0.477746154261093,2.59931618242469,1
-2.03129780342799,1.57642923546775,-1
-4.25158414490375,-4.00217063242781,-1
-3.05577986298253,-2.23734974391509,-1
3.57276544889562,3.24557228995892,1
2.21227853651981,-0.352350870079448,-1
0.67036229043247,-2.86802638705623,-1
-2.92869796906547,-2.42640487046387,-1
-4.29703788843368,2.75042034769103,-1
1.65002371809251,-0.69408389163996,-1
1.58222310831686,-4.11651923058817,-1
-2.23283568397905,-1.11180834274041,-1
-0.51726601760927,1.6366427325517,1
3.66549705312953,2.65236577231571,1
-2.34040936156421,-2.3038345506994,-1
2.63591381568763,2.08349207724643,1
-4.98856367386633,1.39918046802935,-1
3.06139821571569,2.58253512967874,1
-4.08996345425309,0.905636903761521,-1
1.97587210732282,4.29554234787591,1
3.67874314509846,0.538247187584876,1
-3.68151709252348,0.753646656076405,-1
4.94115068712279,-2.92176281039407,-1
0.317605095509351,-0.746960829425444,-1
-1.89468226892793,3.05294279506425,1
